flow,signal,type,x,y,degree,congestion_label
4.328129291534423828e-01,9.900417327880859375e-01,2.236068010330200195e+00,1.279658913612365723e+00,-1.430651247501373291e-01,0.000000000000000000e+00,7.235510945320129395e-01
-5.977050065994262695e-01,5.287118554115295410e-01,-7.453560233116149902e-01,-1.021836400032043457e+00,-5.554407238960266113e-01,0.000000000000000000e+00,3.729268312454223633e-01
-1.008340954780578613e+00,-1.761723041534423828e+00,7.453560233116149902e-01,-1.195319414138793945e+00,3.702495694160461426e-01,0.000000000000000000e+00,1.988035142421722412e-01
-1.559492707252502441e+00,-2.139499410986900330e-02,-7.453560233116149902e-01,1.751605868339538574e-01,-4.975842535495758057e-01,0.000000000000000000e+00,0.000000000000000000e+00
-8.984047174453735352e-01,6.603847146034240723e-01,-7.453560233116149902e-01,1.049906253814697266e+00,-1.243163228034973145e+00,0.000000000000000000e+00,9.317938238382339478e-02
1.679791927337646484e+00,-1.819321036338806152e+00,-7.453560233116149902e-01,-1.040000542998313904e-01,-1.534170508384704590e+00,0.000000000000000000e+00,1.000000000000000000e+00
-4.791019558906555176e-01,-1.032224074006080627e-01,-7.453560233116149902e-01,1.447965502738952637e+00,-3.865674079861491919e-04,0.000000000000000000e+00,3.372397720813751221e-01
5.727781653404235840e-01,8.898246884346008301e-01,7.453560233116149902e-01,5.020302534103393555e-01,1.325056314468383789e+00,0.000000000000000000e+00,6.937349438667297363e-01
1.146493911743164062e+00,-3.468510210514068604e-01,-7.453560233116149902e-01,-1.312794923782348633e+00,4.196557402610778809e-01,0.000000000000000000e+00,8.390868902206420898e-01
-9.504784941673278809e-01,1.294229745864868164e+00,8.962581753730773926e-01,-8.648658394813537598e-01,-1.304818391799926758e+00,0.000000000000000000e+00,1.985337287187576294e-01
-2.022771239280700684e-01,-1.587162613868713379e+00,-1.664479374885559082e+00,9.209815263748168945e-01,6.625418663024902344e-01,0.000000000000000000e+00,3.825936317443847656e-01
6.812643408775329590e-01,6.879643797874450684e-01,8.962581753730773926e-01,-9.979290366172790527e-01,-8.512934446334838867e-01,0.000000000000000000e+00,6.501755714416503906e-01
-1.456346154212951660e+00,-1.118593215942382812e+00,-1.664479374885559082e+00,9.475454688072204590e-01,1.131306648254394531e+00,0.000000000000000000e+00,6.009331345558166504e-02
-9.490280598402023315e-02,1.251060724258422852e+00,-3.841105699539184570e-01,-1.940118670463562012e+00,8.567477464675903320e-01,0.000000000000000000e+00,4.528956115245819092e-01
9.635573625564575195e-01,4.941001236438751221e-01,-3.841105699539184570e-01,1.499470591545104980e+00,-6.296015977859497070e-01,0.000000000000000000e+00,7.833275794982910156e-01
1.502309322357177734e+00,6.140546202659606934e-01,8.962581753730773926e-01,-8.071654289960861206e-02,8.248786926269531250e-01,0.000000000000000000e+00,1.000000000000000000e+00
4.921364188194274902e-01,-1.280722856521606445e+00,-3.841105699539184570e-01,-3.450739085674285889e-01,-5.976910591125488281e-01,0.000000000000000000e+00,5.933033823966979980e-01
6.718136072158813477e-01,-4.870993494987487793e-01,8.962581753730773926e-01,4.018450379371643066e-01,-1.402800679206848145e+00,0.000000000000000000e+00,6.701418161392211914e-01
-1.607076406478881836e+00,1.321684867143630981e-01,8.962581753730773926e-01,4.588596820831298828e-01,1.310728192329406738e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.139349818229675293e+00,5.679159760475158691e-01,-1.581138849258422852e+00,1.897543787956237793e+00,-1.434431910514831543e+00,0.000000000000000000e+00,1.802982985973358154e-01
1.628506541252136230e+00,-8.745235204696655273e-01,0.000000000000000000e+00,-7.420039176940917969e-01,5.229849219322204590e-01,0.000000000000000000e+00,1.000000000000000000e+00
2.981831729412078857e-01,7.126227021217346191e-01,0.000000000000000000e+00,1.033970043063163757e-01,-1.796073466539382935e-01,0.000000000000000000e+00,5.340946316719055176e-01
-1.663346171379089355e+00,1.867893338203430176e+00,0.000000000000000000e+00,7.200230956077575684e-01,-7.123685479164123535e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.759554296731948853e-01,-1.827388048171997070e+00,1.581138849258422852e+00,-1.436874985694885254e+00,9.107673764228820801e-01,0.000000000000000000e+00,6.092792749404907227e-01
-1.077676042914390564e-01,9.792875647544860840e-01,0.000000000000000000e+00,6.358631849288940430e-01,-2.000476837158203125e+00,0.000000000000000000e+00,5.514836907386779785e-01
1.289198756217956543e+00,-3.314347863197326660e-01,-1.581138849258422852e+00,3.738920986652374268e-01,6.059720516204833984e-01,0.000000000000000000e+00,9.174419641494750977e-01
1.073288917541503906e-02,-5.966575145721435547e-01,0.000000000000000000e+00,5.500879883766174316e-01,1.084848403930664062e+00,0.000000000000000000e+00,4.978076219558715820e-01
-1.073220729827880859e+00,-1.310392171144485474e-01,0.000000000000000000e+00,-7.353196144104003906e-01,7.254230976104736328e-01,0.000000000000000000e+00,1.528958976268768311e-01
5.811107158660888672e-01,-3.666767179965972900e-01,1.581138849258422852e+00,-1.366607189178466797e+00,4.768884181976318359e-01,0.000000000000000000e+00,7.298402190208435059e-01
-1.465846151113510132e-01,8.594549894332885742e-01,1.290994405746459961e+00,1.476377010345458984e+00,-1.175910457968711853e-01,0.000000000000000000e+00,5.468835234642028809e-01
-1.898083329200744629e+00,-1.356724858283996582e+00,1.290994405746459961e+00,-1.052499055862426758e+00,5.254495143890380859e-01,0.000000000000000000e+00,0.000000000000000000e+00
-7.727046012878417969e-01,1.257439404726028442e-01,-1.290994405746459961e+00,-1.915516406297683716e-01,-1.034050509333610535e-01,0.000000000000000000e+00,2.348068356513977051e-01
1.611517906188964844e+00,-2.014627933502197266e+00,0.000000000000000000e+00,-1.164862990379333496e+00,-6.304005384445190430e-01,0.000000000000000000e+00,1.000000000000000000e+00
7.669374346733093262e-01,2.367084473371505737e-01,-1.290994405746459961e+00,9.929085969924926758e-01,1.991590380668640137e+00,0.000000000000000000e+00,7.431953549385070801e-01
1.384142041206359863e+00,1.163771271705627441e+00,0.000000000000000000e+00,-1.079823374748229980e+00,-7.789571881294250488e-01,0.000000000000000000e+00,8.868368864059448242e-01
1.589454151690006256e-02,-8.379936218261718750e-02,0.000000000000000000e+00,5.745949149131774902e-01,1.572718143463134766e+00,0.000000000000000000e+00,4.714085757732391357e-01
-5.977167487144470215e-01,-2.833004593849182129e-01,0.000000000000000000e+00,-1.181826829910278320e+00,-1.122135639190673828e+00,0.000000000000000000e+00,3.581411540508270264e-01
1.747658103704452515e-01,1.359549999237060547e+00,1.290994405746459961e+00,5.713173151016235352e-01,-8.944640755653381348e-01,0.000000000000000000e+00,5.551192760467529297e-01
-5.381703972816467285e-01,-6.773324683308601379e-03,-1.290994405746459961e+00,1.055365324020385742e+00,-4.428030252456665039e-01,0.000000000000000000e+00,3.174943327903747559e-01
-9.029877185821533203e-01,-4.385215938091278076e-01,1.069044947624206543e+00,-4.132282435894012451e-01,-5.373660922050476074e-01,0.000000000000000000e+00,6.367938965559005737e-02
-1.228830575942993164e+00,-1.487851738929748535e+00,-1.603567600250244141e+00,-9.679964184761047363e-01,5.205156803131103516e-01,0.000000000000000000e+00,1.539241615682840347e-02
8.750747442245483398e-01,-1.678334474563598633e+00,1.069044947624206543e+00,1.537767648696899414e+00,-1.705875992774963379e+00,0.000000000000000000e+00,8.112486600875854492e-01
-8.666666746139526367e-01,-1.468407809734344482e-01,-1.603567600250244141e+00,-4.150606691837310791e-01,1.512156844139099121e+00,0.000000000000000000e+00,7.701240479946136475e-02
-1.064463496208190918e+00,-6.729392409324645996e-01,-2.672613263130187988e-01,-9.292263388633728027e-01,3.323516845703125000e-01,0.000000000000000000e+00,8.154011517763137817e-02
1.044322490692138672e+00,1.244133353233337402e+00,-2.672613263130187988e-01,-7.309567332267761230e-01,-4.160945117473602295e-01,0.000000000000000000e+00,8.783024549484252930e-01
1.029682397842407227e+00,5.844564437866210938e-01,1.069044947624206543e+00,3.896589577198028564e-01,-7.449924945831298828e-01,0.000000000000000000e+00,9.707902669906616211e-01
-9.087114334106445312e-01,5.517675876617431641e-01,-2.672613263130187988e-01,-1.120350599288940430e+00,1.581414461135864258e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.751269221305847168e-01,1.121166229248046875e+00,1.069044947624206543e+00,1.181864857673645020e+00,3.442700207233428955e-01,0.000000000000000000e+00,9.101952314376831055e-01
1.047451615333557129e+00,9.229632616043090820e-01,-2.672613263130187988e-01,1.467527389526367188e+00,-8.863803744316101074e-01,0.000000000000000000e+00,1.000000000000000000e+00
-2.622696757316589355e-01,-4.947746098041534424e-01,-6.546537280082702637e-01,-1.013035535812377930e+00,1.203945517539978027e+00,0.000000000000000000e+00,3.447605967521667480e-01
4.485688507556915283e-01,-2.299484908580780029e-01,1.527525305747985840e+00,-8.637554049491882324e-01,-4.930702745914459229e-01,0.000000000000000000e+00,6.540368795394897461e-01
-3.107011020183563232e-01,-7.784472703933715820e-01,-6.546537280082702637e-01,-6.604642271995544434e-01,1.466852784156799316e+00,0.000000000000000000e+00,4.841956198215484619e-01
-1.146303296089172363e+00,-4.352423846721649170e-01,-6.546537280082702637e-01,4.602938890457153320e-01,-5.663044452667236328e-01,0.000000000000000000e+00,5.555891990661621094e-02
1.793046593666076660e+00,-1.483313888311386108e-01,-6.546537280082702637e-01,2.108194351196289062e+00,9.863784909248352051e-02,0.000000000000000000e+00,1.000000000000000000e+00
-1.006249070167541504e+00,1.165082454681396484e+00,-6.546537280082702637e-01,9.427501559257507324e-01,-1.682211995124816895e+00,0.000000000000000000e+00,7.959435880184173584e-02
-1.183574676513671875e+00,2.792837917804718018e-01,1.527525305747985840e+00,-1.086361289024353027e+00,-4.454250931739807129e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.423503518104553223e+00,2.111392974853515625e+00,1.527525305747985840e+00,5.068296790122985840e-01,-1.207962989807128906e+00,0.000000000000000000e+00,9.695115685462951660e-01
-4.414489567279815674e-01,-1.712389349937438965e+00,-6.546537280082702637e-01,4.075412750244140625e-01,9.041583538055419922e-01,0.000000000000000000e+00,3.062261343002319336e-01
6.854282021522521973e-01,2.433740645647048950e-01,-6.546537280082702637e-01,-8.019940853118896484e-01,7.213816046714782715e-01,0.000000000000000000e+00,6.392039656639099121e-01
5.451034381985664368e-02,-1.295381546020507812e+00,7.500000000000000000e-01,-1.352888464927673340e+00,-2.086279392242431641e+00,0.000000000000000000e+00,3.286996185779571533e-01
-8.744759559631347656e-01,-1.786048412322998047e-01,-1.750000000000000000e+00,8.120609521865844727e-01,4.384576380252838135e-01,0.000000000000000000e+00,1.410495489835739136e-01
3.865766823291778564e-01,1.074465274810791016e+00,-4.999999701976776123e-01,8.895165920257568359e-01,1.009470820426940918e+00,0.000000000000000000e+00,5.180918574333190918e-01
-1.363445281982421875e+00,-7.355337142944335938e-01,7.500000000000000000e-01,7.855853438377380371e-02,-1.320692896842956543e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.254348754882812500e+00,5.885975360870361328e-01,-1.750000000000000000e+00,1.520516633987426758e+00,-1.393930435180664062e+00,0.000000000000000000e+00,1.000000000000000000e+00
8.201370239257812500e-01,1.259659767150878906e+00,7.500000000000000000e-01,-8.380987644195556641e-01,1.078860521316528320e+00,0.000000000000000000e+00,7.112326025962829590e-01
-8.189558386802673340e-01,-1.515127301216125488e+00,7.500000000000000000e-01,-1.201750278472900391e+00,7.231295704841613770e-01,0.000000000000000000e+00,1.530453711748123169e-01
-3.906354904174804688e-01,9.676685333251953125e-01,7.500000000000000000e-01,4.878157377243041992e-01,-5.837306380271911621e-01,0.000000000000000000e+00,2.916180491447448730e-01
5.332359671592712402e-01,7.584627866744995117e-01,-4.999999701976776123e-01,7.865105271339416504e-01,4.893881380558013916e-01,0.000000000000000000e+00,5.261892080307006836e-01
-6.012961268424987793e-01,-9.242038130760192871e-01,7.500000000000000000e-01,-1.182240247726440430e+00,4.567042887210845947e-01,0.000000000000000000e+00,2.203933894634246826e-01
-6.857061982154846191e-01,-2.444370269775390625e+00,-3.841105997562408447e-01,-8.362948298454284668e-01,8.942617774009704590e-01,0.000000000000000000e+00,3.121092617511749268e-01
1.119435310363769531e+00,-3.514052927494049072e-01,8.962582349777221680e-01,1.716409683227539062e+00,-4.304737150669097900e-01,0.000000000000000000e+00,8.535911440849304199e-01
1.171785712242126465e+00,6.307269930839538574e-01,-3.841105997562408447e-01,-1.000495791435241699e+00,1.311644792556762695e+00,0.000000000000000000e+00,8.920820355415344238e-01
1.216872334480285645e+00,-4.649316370487213135e-01,8.962582349777221680e-01,1.862042546272277832e+00,-8.665192127227783203e-01,0.000000000000000000e+00,1.000000000000000000e+00
-1.037119388580322266e+00,6.237795948982238770e-01,8.962582349777221680e-01,3.421919345855712891e-01,1.828931808471679688e+00,0.000000000000000000e+00,2.064758241176605225e-01
-5.936061143875122070e-01,2.551537454128265381e-01,-3.841105997562408447e-01,1.911607384681701660e-01,3.622644245624542236e-01,0.000000000000000000e+00,3.170526027679443359e-01
1.011121034622192383e+00,1.259057641029357910e+00,8.962582349777221680e-01,-2.837246954441070557e-01,-1.225786328315734863e+00,0.000000000000000000e+00,8.752830028533935547e-01
-7.342424988746643066e-01,1.046213984489440918e+00,8.962582349777221680e-01,-1.032632827758789062e+00,-1.125711798667907715e-01,0.000000000000000000e+00,2.961323857307434082e-01
8.884773403406143188e-02,-2.793190777301788330e-01,-1.664479494094848633e+00,-2.279569506645202637e-01,-8.671243190765380859e-01,0.000000000000000000e+00,5.199962258338928223e-01
-1.557387709617614746e+00,-2.749090492725372314e-01,-1.664479494094848633e+00,-7.306997179985046387e-01,-8.946306109428405762e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.302423864603042603e-02,-1.321233510971069336e+00,1.324244379997253418e+00,6.744607537984848022e-02,-7.350793480873107910e-01,0.000000000000000000e+00,5.132333040237426758e-01
4.625964760780334473e-01,4.927574396133422852e-01,1.203858777880668640e-01,-5.553488731384277344e-01,-1.463762283325195312e+00,0.000000000000000000e+00,5.997930765151977539e-01
2.436468899250030518e-01,-1.181865334510803223e+00,1.324244379997253418e+00,-2.071837186813354492e+00,2.160184532403945923e-01,0.000000000000000000e+00,6.100222468376159668e-01
-1.032480239868164062e+00,-1.046793580055236816e+00,-1.083472609519958496e+00,1.907951384782791138e-02,-8.253555297851562500e-01,0.000000000000000000e+00,1.904545575380325317e-01
1.565719246864318848e+00,5.899457335472106934e-01,-1.083472609519958496e+00,-1.071035623550415039e+00,3.388588726520538330e-01,0.000000000000000000e+00,1.000000000000000000e+00
-1.984701514244079590e+00,-4.292911887168884277e-01,-1.083472609519958496e+00,4.746202230453491211e-01,5.571003556251525879e-01,0.000000000000000000e+00,0.000000000000000000e+00
-6.774060130119323730e-01,-3.220396339893341064e-01,-1.083472609519958496e+00,1.504534363746643066e+00,1.029399275779724121e+00,0.000000000000000000e+00,3.477589786052703857e-01
8.064326047897338867e-01,9.673579037189483643e-02,1.203858777880668640e-01,1.181690573692321777e+00,1.147376656532287598e+00,0.000000000000000000e+00,8.254786729812622070e-01
9.981684088706970215e-01,1.580712437629699707e+00,1.324244379997253418e+00,-1.352248489856719971e-01,-1.502107262611389160e+00,0.000000000000000000e+00,7.809603214263916016e-01
-4.049995243549346924e-01,1.541072487831115723e+00,1.203858777880668640e-01,5.860732793807983398e-01,1.237551808357238770e+00,0.000000000000000000e+00,4.570857286453247070e-01
1.310904324054718018e-01,6.523156166076660156e-01,-1.290994405746459961e+00,-1.515329241752624512e+00,-5.512656569480895996e-01,0.000000000000000000e+00,5.367110967636108398e-01
1.039944052696228027e+00,1.226117730140686035e+00,-1.290994405746459961e+00,8.696033954620361328e-01,9.211322665214538574e-01,0.000000000000000000e+00,9.530358910560607910e-01
-4.831398278474807739e-02,3.710687160491943359e-01,0.000000000000000000e+00,9.994450807571411133e-01,-4.515694081783294678e-01,0.000000000000000000e+00,5.911735296249389648e-01
4.824913144111633301e-01,-1.649986743927001953e+00,-1.290994405746459961e+00,-4.289574325084686279e-01,-1.444301366806030273e+00,0.000000000000000000e+00,7.071208953857421875e-01
1.202656984329223633e+00,-9.933692812919616699e-01,0.000000000000000000e+00,4.861136376857757568e-01,1.410215020179748535e+00,0.000000000000000000e+00,1.000000000000000000e+00
-9.940710067749023438e-01,9.655929803848266602e-01,1.290994405746459961e+00,1.008988499641418457e+00,3.135063350200653076e-01,0.000000000000000000e+00,1.692548841238021851e-01
-1.564913511276245117e+00,-1.297110438346862793e+00,0.000000000000000000e+00,-1.799561619758605957e+00,9.922004342079162598e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.165141552686691284e-01,5.791132450103759766e-01,1.290994405746459961e+00,8.770048618316650391e-03,1.009462714195251465e+00,0.000000000000000000e+00,7.091054320335388184e-01
-1.579455375671386719e+00,8.678795695304870605e-01,0.000000000000000000e+00,9.610341787338256836e-01,-1.255563616752624512e+00,0.000000000000000000e+00,5.983735248446464539e-02
1.114058732986450195e+00,-7.216199636459350586e-01,1.290994405746459961e+00,-5.901051163673400879e-01,-9.438173174858093262e-01,0.000000000000000000e+00,9.117229580879211426e-01
3.484833538532257080e-01,-1.103573441505432129e+00,4.685212969779968262e-01,9.375156164169311523e-01,-1.073185682296752930e+00,0.000000000000000000e+00,5.988056063652038574e-01
-1.282680153846740723e+00,1.429408192634582520e+00,-1.093216300010681152e+00,7.427892088890075684e-01,-1.557917714118957520e+00,0.000000000000000000e+00,8.944205194711685181e-02
-1.209700345993041992e+00,1.062728524208068848e+00,4.685212969779968262e-01,8.770952224731445312e-01,1.306680321693420410e+00,0.000000000000000000e+00,7.289839535951614380e-02
7.169858813285827637e-01,-7.208409905433654785e-01,4.685212969779968262e-01,4.338814318180084229e-01,1.243659257888793945e+00,0.000000000000000000e+00,6.571447253227233887e-01
1.066156327724456787e-01,-6.405083537101745605e-01,-1.093216300010681152e+00,-1.268807888031005859e+00,-1.150033473968505859e+00,0.000000000000000000e+00,5.185593962669372559e-01
1.842289924621582031e+00,-1.335299491882324219e+00,4.685212969779968262e-01,7.216116189956665039e-01,-3.812330365180969238e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.388561010360717773e-01,-5.141324400901794434e-01,-1.093216300010681152e+00,9.938637614250183105e-01,9.465855360031127930e-01,0.000000000000000000e+00,7.108258605003356934e-01
-1.454742550849914551e+00,3.790230453014373779e-01,4.685212969779968262e-01,-1.274469375610351562e+00,4.132071435451507568e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.611548513174057007e-01,-1.290612369775772095e-01,-1.093216300010681152e+00,-1.595948815345764160e+00,-4.218638241291046143e-01,0.000000000000000000e+00,3.674159646034240723e-01
-6.726176291704177856e-02,1.572256922721862793e+00,2.030258893966674805e+00,-5.675334930419921875e-01,6.741016507148742676e-01,0.000000000000000000e+00,4.363803565502166748e-01
-1.648362874984741211e+00,-1.920638978481292725e-01,8.164965510368347168e-01,-6.413415074348449707e-01,-8.896334469318389893e-02,0.000000000000000000e+00,3.879604861140251160e-02
2.205610740929841995e-03,1.157546401023864746e+00,8.164965510368347168e-01,1.291614055633544922e+00,-1.257622718811035156e+00,0.000000000000000000e+00,6.232822537422180176e-01
5.846524238586425781e-01,3.374107182025909424e-01,8.164965510368347168e-01,1.928742766380310059e+00,-7.203776240348815918e-01,0.000000000000000000e+00,7.912896275520324707e-01
1.247903347015380859e+00,7.638208866119384766e-01,8.164965510368347168e-01,-1.003444433212280273e+00,-1.040587544441223145e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.958661198616027832e-01,-1.034972190856933594e+00,-1.224744915962219238e+00,6.201298236846923828e-01,1.665084362030029297e+00,0.000000000000000000e+00,9.613555669784545898e-01
-3.040765225887298584e-01,1.564082741737365723e+00,-1.224744915962219238e+00,-4.290723204612731934e-01,9.812051653861999512e-01,0.000000000000000000e+00,5.609335303306579590e-01
4.931606948375701904e-01,-3.049917519092559814e-01,8.164965510368347168e-01,-8.253331780433654785e-01,1.608357906341552734e+00,0.000000000000000000e+00,7.332613468170166016e-01
8.050642013549804688e-01,5.275487899780273438e-01,-1.224744915962219238e+00,-5.495177507400512695e-01,-2.873513400554656982e-01,0.000000000000000000e+00,8.591915369033813477e-01
-3.671340644359588623e-01,-1.590085148811340332e+00,-1.224744915962219238e+00,6.886765360832214355e-01,-5.611524581909179688e-01,0.000000000000000000e+00,4.669341146945953369e-01
-1.809275984764099121e+00,-1.228294968605041504e+00,8.164965510368347168e-01,-1.080454230308532715e+00,-2.985913455486297607e-01,0.000000000000000000e+00,0.000000000000000000e+00
-2.339998722076416016e+00,1.227255225181579590e+00,-3.333333730697631836e-01,-1.264510393142700195e+00,-2.786824703216552734e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.365954875946044922e-01,1.714417695999145508e+00,-3.333333730697631836e-01,1.955902338027954102e+00,-2.533547282218933105e-01,0.000000000000000000e+00,8.720985651016235352e-01
8.448705673217773438e-01,-6.720688939094543457e-01,-3.333333730697631836e-01,-6.858169436454772949e-01,1.342318534851074219e+00,0.000000000000000000e+00,9.144376516342163086e-01
-7.388979196548461914e-02,-1.062277913093566895e+00,-3.333333730697631836e-01,2.523969113826751709e-01,1.346547007560729980e+00,0.000000000000000000e+00,7.694240808486938477e-01
-8.435908555984497070e-01,1.434043407440185547e+00,-3.333333730697631836e-01,1.564209580421447754e+00,-9.194207191467285156e-01,0.000000000000000000e+00,4.271628558635711670e-01
1.734519563615322113e-02,-5.428652167320251465e-01,-3.333333730697631836e-01,-5.482082962989807129e-01,6.543039679527282715e-01,0.000000000000000000e+00,6.662526130676269531e-01
1.958607435226440430e-01,-9.912326335906982422e-01,3.000000000000000000e+00,2.737703323364257812e-01,-1.081743478775024414e+00,0.000000000000000000e+00,7.470269799232482910e-01
9.432250857353210449e-01,-6.460908055305480957e-01,-3.333333730697631836e-01,-8.500840663909912109e-01,-1.137241244316101074e+00,0.000000000000000000e+00,9.999938607215881348e-01
1.195219159126281738e+00,1.128031313419342041e-02,-3.333333730697631836e-01,6.958438083529472351e-03,-9.437595009803771973e-01,0.000000000000000000e+00,1.000000000000000000e+00
-5.756332874298095703e-01,-4.724608659744262695e-01,-3.333333730697631836e-01,-7.046177983283996582e-01,1.271032333374023438e+00,0.000000000000000000e+00,5.118244290351867676e-01
7.673998475074768066e-01,1.371084246784448624e-02,7.777777910232543945e-01,-5.036714673042297363e-02,-1.406740069389343262e+00,0.000000000000000000e+00,6.306651830673217773e-01
7.096712589263916016e-01,1.298483252525329590e+00,7.777777910232543945e-01,1.564637303352355957e+00,-8.589782118797302246e-01,0.000000000000000000e+00,7.506369948387145996e-01
2.547996640205383301e-01,-1.025871276855468750e+00,-1.444444298744201660e+00,1.536587715148925781e+00,4.353710114955902100e-01,0.000000000000000000e+00,5.279864668846130371e-01
-2.767673134803771973e-01,-5.523182153701782227e-01,-1.444444298744201660e+00,3.713662028312683105e-01,1.774922132492065430e+00,0.000000000000000000e+00,4.256285727024078369e-01
-6.684896349906921387e-01,8.431287407875061035e-01,-3.333332538604736328e-01,-2.716766893863677979e-01,4.364562332630157471e-01,0.000000000000000000e+00,4.169020056724548340e-01
1.484026908874511719e-01,-4.705646038055419922e-01,7.777777910232543945e-01,-1.101397499442100525e-01,-2.344765812158584595e-01,0.000000000000000000e+00,4.403996169567108154e-01
-1.694884061813354492e+00,1.250907301902770996e+00,7.777777910232543945e-01,5.301726460456848145e-01,-1.366523981094360352e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.930800914764404297e+00,-1.138332724571228027e+00,-1.444444298744201660e+00,-1.413822531700134277e+00,7.262603044509887695e-01,0.000000000000000000e+00,1.000000000000000000e+00
1.254739016294479370e-01,1.143307089805603027e+00,7.777777910232543945e-01,-6.549122333526611328e-01,-5.216348171234130859e-01,0.000000000000000000e+00,4.150182008743286133e-01
-1.296406984329223633e+00,-1.362449407577514648e+00,7.777777910232543945e-01,-1.501843094825744629e+00,1.015344500541687012e+00,0.000000000000000000e+00,8.293714374303817749e-02
-5.403688549995422363e-01,-8.001301884651184082e-01,1.664479613304138184e+00,9.682296514511108398e-01,7.983999848365783691e-01,0.000000000000000000e+00,4.031424522399902344e-01
9.214121699333190918e-01,1.148817658424377441e+00,3.841106891632080078e-01,5.980387330055236816e-02,-5.286442041397094727e-01,0.000000000000000000e+00,8.218658566474914551e-01
-3.282049894332885742e-01,3.449593484401702881e-01,3.841106891632080078e-01,-1.629304766654968262e+00,5.345773100852966309e-01,0.000000000000000000e+00,5.176098346710205078e-01
1.874551773071289062e-01,-1.408942580223083496e+00,1.664479613304138184e+00,-1.499900937080383301e+00,8.665286898612976074e-01,0.000000000000000000e+00,6.643104553222656250e-01
1.174522757530212402e+00,-1.243068456649780273e+00,-8.962582349777221680e-01,2.348582148551940918e-01,1.749945759773254395e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.075481534004211426e+00,-1.180341482162475586e+00,3.841106891632080078e-01,8.971776366233825684e-01,-7.558969855308532715e-01,0.000000000000000000e+00,9.424185752868652344e-01
1.157282710075378418e+00,2.867957353591918945e-01,-8.962582349777221680e-01,-9.464542865753173828e-01,-5.014712810516357422e-01,0.000000000000000000e+00,8.561686873435974121e-01
-9.408503174781799316e-01,6.112600564956665039e-01,-8.962582349777221680e-01,9.086048603057861328e-01,-1.452681303024291992e+00,0.000000000000000000e+00,3.051610291004180908e-01
-1.735651612281799316e+00,9.951758980751037598e-01,-8.962582349777221680e-01,1.233624219894409180e+00,-1.303643822669982910e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.710775613784790039e-01,1.245472788810729980e+00,-8.962582349777221680e-01,-2.266390919685363770e-01,5.928868651390075684e-01,0.000000000000000000e+00,2.645939886569976807e-01
1.447929859161376953e+00,-3.751857876777648926e-01,-1.069044947624206543e+00,8.642687797546386719e-01,4.560014307498931885e-01,0.000000000000000000e+00,8.727338910102844238e-01
1.717940926551818848e+00,-1.133207827806472778e-01,2.672612369060516357e-01,-1.214296698570251465e+00,-1.031351462006568909e-01,0.000000000000000000e+00,1.000000000000000000e+00
8.495387434959411621e-01,-1.506266117095947266e+00,-1.069044947624206543e+00,1.945556759834289551e+00,-9.861057400703430176e-01,0.000000000000000000e+00,6.681954264640808105e-01
4.545586705207824707e-01,-1.750949263572692871e+00,1.603567481040954590e+00,4.809527099132537842e-01,-1.027512431144714355e+00,0.000000000000000000e+00,5.459420084953308105e-01
-1.249602437019348145e+00,9.840159416198730469e-01,-1.069044947624206543e+00,-4.832452237606048584e-01,9.116580486297607422e-01,0.000000000000000000e+00,2.429479500278830528e-03
-1.135532617568969727e+00,3.924501240253448486e-01,1.603567481040954590e+00,-1.256090402603149414e+00,1.847863793373107910e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.330226659774780273e-01,-1.109658740460872650e-02,-1.069044947624206543e+00,-3.117911219596862793e-01,-7.503537535667419434e-01,0.000000000000000000e+00,1.953895837068557739e-01
-6.793981194496154785e-01,8.129478693008422852e-01,2.672612369060516357e-01,1.053626894950866699e+00,1.141799807548522949e+00,0.000000000000000000e+00,1.532196253538131714e-01
-4.645911455154418945e-01,1.649739861488342285e+00,2.672612369060516357e-01,-2.555157542228698730e-01,-1.260088324546813965e+00,0.000000000000000000e+00,1.968724429607391357e-01
-3.078193962574005127e-01,-8.233623951673507690e-02,2.672612369060516357e-01,-8.234658241271972656e-01,-2.301276773214340210e-01,0.000000000000000000e+00,3.093888163566589355e-01
9.896999001502990723e-01,1.305733442306518555e+00,-1.376494526863098145e+00,-2.775615453720092773e-01,-1.770843267440795898e-01,0.000000000000000000e+00,9.734229445457458496e-01
-4.673499763011932373e-01,7.109269499778747559e-01,9.176629185676574707e-01,-8.676530122756958008e-01,-1.178697705268859863e+00,0.000000000000000000e+00,5.312700271606445312e-01
